ppt_number,agency,source_list,url_tried,status_code,final_url,content_type,content_length,aml_keywords_found,download_links_found,confidence,err
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/list-of-non-bank-ad-cat-ii-entities-and-ffmcs-on-which-penalties-have-been-imposed-for-contraventions-of-fema-1999,418,https://rbi.org.in/list-of-non-bank-ad-cat-ii-entities-and-ffmcs-on-which-penalties-have-been-imposed-for-contraventions-of-fema-1999,text/html; charset=utf-8,627,,0,dead,
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/non-bank-cat-entities-ffmcs-which-penalties-have-been-imposed-contraventions-fema-1999,418,https://rbi.org.in/non-bank-cat-entities-ffmcs-which-penalties-have-been-imposed-contraventions-fema-1999,text/html; charset=utf-8,627,,0,dead,
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/non-bank,418,https://rbi.org.in/non-bank,text/html; charset=utf-8,628,,0,dead,
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/non,418,https://rbi.org.in/non,text/html; charset=utf-8,627,,0,dead,
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/blacklist,418,https://rbi.org.in/blacklist,text/html; charset=utf-8,627,,0,dead,
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/blacklisted,418,https://rbi.org.in/blacklisted,text/html; charset=utf-8,627,,0,dead,
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/debarred,418,https://rbi.org.in/debarred,text/html; charset=utf-8,627,,0,dead,
230,Reserve Bank of India (RBI),List of Non-Bank AD Cat-II Entities and FFMCs on which penalties have been imposed for contraventions of FEMA 1999,https://rbi.org.in/debarment,418,https://rbi.org.in/debarment,text/html; charset=utf-8,627,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/wanted-persons,404,https://police.rajasthan.gov.in/wanted-persons,text/html,555,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/wanted,404,https://police.rajasthan.gov.in/wanted,text/html,555,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/blacklist,404,https://police.rajasthan.gov.in/blacklist,text/html,555,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/blacklisted,404,https://police.rajasthan.gov.in/blacklisted,text/html,555,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/debarred,404,https://police.rajasthan.gov.in/debarred,text/html,555,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/debarment,404,https://police.rajasthan.gov.in/debarment,text/html,555,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/debarred-firms,404,https://police.rajasthan.gov.in/debarred-firms,text/html,555,,0,dead,
232,Rajasthan Police (RP),Wanted Persons,https://police.rajasthan.gov.in/debarred-entities,404,https://police.rajasthan.gov.in/debarred-entities,text/html,555,,0,dead,
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/most-wanted-criminals,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/most-wanted,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/most,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/blacklist,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/blacklisted,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/debarred,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/debarment,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
233,Criminal Investigation Department of West Bengal (CIDWB),Most Wanted Criminals,https://cidwestbengal.gov.in/debarred-firms,,,,0,,0,dead,"ConnectTimeout: HTTPSConnectionPool(host='cidwestbengal.gov.in', port=443): Max retries exceeded"
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/arbitration-awards,404,https://www.nseclearing.in/arbitration-awards,text/html; charset=UTF-8,0,,0,dead,
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/arbitration,404,https://www.nseclearing.in/arbitration,text/html; charset=UTF-8,0,,0,dead,
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/blacklist,404,https://www.nseclearing.in/blacklist,text/html; charset=UTF-8,0,,0,dead,
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/blacklisted,,,,0,,0,dead,"ReadTimeout: HTTPSConnectionPool(host='nscclindia.com', port=443): Read timed out. (read time"
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/debarred,404,https://www.nseclearing.in/debarred,text/html; charset=UTF-8,0,,0,dead,
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/debarment,404,https://www.nseclearing.in/debarment,text/html; charset=UTF-8,0,,0,dead,
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/debarred-firms,404,https://www.nseclearing.in/debarred-firms,text/html; charset=UTF-8,0,,0,dead,
235,NSE Clearing Limited (NSECL),Arbitration Awards,https://nscclindia.com/debarred-entities,404,https://www.nseclearing.in/debarred-entities,text/html; charset=UTF-8,0,,0,dead,
